Recency,Frequency,Monetary,R_score,F_score,M_score,RFM_Segment
191,1,77.87,1,3,2,132
209,2,78.8,1,3,2,132
56,1,69.9,3,3,2,332
30,1,69.95,3,3,2,332
226,1,49.0,1,3,1,131
227,1,19.9,1,3,1,131
205,1,23.7,1,3,1,131
99,1,79.9,2,3,2,232
196,1,315.54,1,3,3,133
61,1,61.9,3,3,2,332
227,1,116.99,1,3,2,132
201,1,289.9,1,3,3,133
44,1,505.43999999999994,3,3,3,333
155,1,349.0,2,3,3,233
18,1,45.95,3,3,1,331
28,1,59.99,3,3,2,332
220,1,49.9,1,3,1,131
196,1,54.9,1,3,1,131
130,1,17.99,2,3,1,231
137,1,79.9,2,3,2,232
236,1,329.0,1,3,3,133
177,1,29.98,1,3,1,131
182,1,69.9,1,3,2,132
158,1,75.0,2,3,2,232
104,1,89.99,2,3,2,232
126,1,48.09,2,3,1,231
71,1,139.77,3,3,3,333
165,1,349.9,1,3,3,133
233,1,238.0,1,3,3,133
82,1,89.5,3,3,2,332
213,1,149.9,1,3,3,133
20,1,59.9,3,3,2,332
65,1,106.80000000000001,3,3,2,332
170,1,49.9,1,3,1,131
116,1,34.0,2,3,1,231
238,1,169.9,1,3,3,133
229,1,24.9,1,3,1,131
127,1,199.0,2,3,3,233
120,1,37.9,2,3,1,231
238,1,115.0,1,3,2,132
190,1,149.99,1,3,3,133
113,1,35.0,2,3,1,231
208,1,99.9,1,3,2,132
121,1,49.9,2,3,1,231
182,1,550.0,1,3,3,133
209,1,379.9,1,3,3,133
4,1,29.99,3,3,1,331
145,1,1100.0,2,3,3,233
27,1,24.53,3,3,1,331
54,1,45.9,3,3,1,331
147,1,97.9,2,3,2,232
236,1,239.0,1,3,3,133
152,1,39.99,2,3,1,231
183,1,86.9,1,3,2,132
189,1,23.8,1,3,1,131
161,1,33.99,2,3,1,231
158,1,37.9,2,3,1,231
147,1,29.88,2,3,1,231
84,1,129.0,2,3,3,233
186,1,70.0,1,3,2,132
214,1,106.94,1,3,2,132
149,1,149.9,2,3,3,233
49,1,160.0,3,3,3,333
199,1,18.9,1,3,1,131
132,1,50.9,2,3,1,231
142,1,598.8,2,3,3,233
107,2,292.8,2,3,3,233
236,1,79.0,1,3,2,132
160,1,143.8,2,3,3,233
17,1,29.0,3,3,1,331
222,1,59.9,1,3,2,132
45,1,139.0,3,3,3,333
134,1,99.9,2,3,2,232
35,1,78.0,3,3,2,332
127,1,90.0,2,3,2,232
221,1,129.9,1,3,3,133
114,1,145.0,2,3,3,233
194,1,39.9,1,3,1,131
228,1,158.9,1,3,3,133
68,1,9.99,3,3,1,331
127,1,148.9,2,3,3,233
132,1,319.99,2,3,3,233
118,2,141.9,2,3,3,233
216,1,156.99,1,3,3,133
201,1,69.9,1,3,2,132
30,1,250.0,3,3,3,333
192,1,145.9,1,3,3,133
79,1,32.9,3,3,1,331
25,1,44.9,3,3,1,331
133,1,67.9,2,3,2,232
228,1,86.9,1,3,2,132
40,1,323.96999999999997,3,3,3,333
58,1,117.9,3,3,2,332
211,1,129.99,1,3,3,133
112,1,49.0,2,3,1,231
131,1,115.9,2,3,2,232
237,1,1098.0,1,3,3,133
169,1,33.87,1,3,1,131
104,1,89.7,2,3,2,232
46,1,890.0,3,3,3,333
15,1,76.11,3,3,2,332
128,1,119.0,2,3,2,232
155,1,120.0,2,3,2,232
107,1,145.0,2,3,3,233
150,1,13.99,2,3,1,231
234,1,142.54000000000002,1,3,3,133
12,1,50.75,3,3,1,331
176,1,44.0,1,3,1,131
147,1,278.99,2,3,3,233
194,1,48.9,1,3,1,131
122,1,279.0,2,3,3,233
37,1,39.9,3,3,1,331
62,1,199.0,3,3,3,333
32,1,39.9,3,3,1,331
176,1,466.0,1,3,3,133
188,1,85.0,1,3,2,132
65,1,49.99,3,3,1,331
208,1,79.9,1,3,2,132
78,1,118.5,3,3,2,332
59,1,109.0,3,3,2,332
119,1,39.0,2,3,1,231
128,1,258.9,2,3,3,233
39,1,49.99,3,3,1,331
72,1,29.0,3,3,1,331
42,1,13.0,3,3,1,331
22,2,155.8,3,3,3,333
148,1,179.9,2,3,3,233
160,1,7.9,2,3,1,231
10,1,40.75,3,3,1,331
140,1,84.89,2,3,2,232
19,1,24.99,3,3,1,331
229,1,89.9,1,3,2,132
141,1,43.0,2,3,1,231
217,1,169.0,1,3,3,133
56,1,45.0,3,3,1,331
66,1,35.0,3,3,1,331
88,1,78.0,2,3,2,232
206,1,189.9,1,3,3,133
189,1,29.98,1,3,1,131
12,1,54.9,3,3,1,331
41,1,98.0,3,3,2,332
128,1,51.45,2,3,1,231
190,1,9.9,1,3,1,131
195,1,55.9,1,3,1,131
153,1,79.9,2,3,2,232
47,1,72.9,3,3,2,332
177,1,600.0,1,3,3,133
20,1,358.0,3,3,3,333
20,1,192.9,3,3,3,333
171,1,149.0,1,3,3,133
85,1,173.0,2,3,3,233
61,1,69.9,3,3,2,332
208,1,98.89,1,3,2,132
26,1,44.9,3,3,1,331
41,1,77.9,3,3,2,332
223,1,30.0,1,3,1,131
195,1,89.18,1,3,2,132
54,1,33.89,3,3,1,331
201,1,269.0,1,3,3,133
47,1,129.9,3,3,3,333
114,1,300.0,2,3,3,233
192,1,38.9,1,3,1,131
186,1,224.9,1,3,3,133
168,1,70.0,1,3,2,132
237,1,69.9,1,3,2,132
91,1,56.0,2,3,1,231
169,1,53.9,1,3,1,131
134,1,123.0,2,3,2,232
102,1,79.9,2,3,2,232
188,1,31.9,1,3,1,131
76,1,79.9,3,3,2,332
144,1,109.9,2,3,2,232
215,1,189.0,1,3,3,133
70,1,339.98,3,3,3,333
196,1,59.0,1,3,2,132
223,1,229.04,1,3,3,133
61,1,39.98,3,3,1,331
70,1,153.0,3,3,3,333
237,1,54.39,1,3,1,131
236,1,59.9,1,3,2,132
201,1,138.0,1,3,3,133
34,1,83.96,3,3,2,332
210,1,49.0,1,3,1,131
119,1,145.0,2,3,3,233
16,1,68.0,3,3,2,332
183,1,204.0,1,3,3,133
193,1,69.0,1,3,2,132
167,1,109.9,1,3,2,132
39,1,129.99,3,3,3,333
112,1,231.54,2,3,3,233
218,1,49.9,1,3,1,131
153,1,115.0,2,3,2,232
28,1,29.9,3,3,1,331
17,1,116.9,3,3,2,332
31,1,199.99,3,3,3,333
89,1,258.0,2,3,3,233
12,1,158.9,3,3,3,333
51,1,45.0,3,3,1,331
78,1,130.0,3,3,3,333
197,1,13.65,1,3,1,131
197,1,210.0,1,3,3,133
30,1,49.9,3,3,1,331
22,1,200.0,3,3,3,333
22,1,85.0,3,3,2,332
168,1,79.9,1,3,2,132
184,2,11.98,1,3,1,131
204,1,315.5,1,3,3,133
20,1,26.4,3,3,1,331
110,1,208.0,2,3,3,233
237,1,76.5,1,3,2,132
119,1,539.99,2,3,3,233
226,1,816.9,1,3,3,133
13,1,56.0,3,3,1,331
186,1,135.0,1,3,3,133
174,1,180.0,1,3,3,133
63,1,169.0,3,3,3,333
75,1,125.9,3,3,2,332
226,1,579.0,1,3,3,133
126,1,299.9,2,3,3,233
115,1,39.0,2,3,1,231
219,1,149.0,1,3,3,133
112,1,29.99,2,3,1,231
229,1,49.0,1,3,1,131
199,1,34.99,1,3,1,131
141,1,84.26,2,3,2,232
162,1,67.99,2,3,2,232
105,2,437.89,2,3,3,233
153,1,22.49,2,3,1,231
23,1,79.8,3,3,2,332
239,1,107.9,1,3,2,132
30,1,19.99,3,3,1,331
103,1,85.0,2,3,2,232
159,1,249.8,2,3,3,233
38,1,110.0,3,3,2,332
224,1,19.9,1,3,1,131
55,1,29.9,3,3,1,331
225,1,29.0,1,3,1,131
70,1,315.0,3,3,3,333
86,1,49.7,2,3,1,231
179,1,179.98,1,3,3,133
88,1,24.9,2,3,1,231
141,1,59.88,2,3,2,232
96,1,155.0,2,3,3,233
233,1,97.79,1,3,2,132
211,1,67.0,1,3,2,132
11,1,99.0,3,3,2,332
153,1,53.0,2,3,1,231
155,1,18.5,2,3,1,231
238,1,44.99,1,3,1,131
181,1,69.9,1,3,2,132
138,1,55.8,2,3,1,231
181,1,9.9,1,3,1,131
87,1,12.25,2,3,1,231
163,1,349.9,2,3,3,233
129,1,52.0,2,3,1,231
84,1,199.9,2,3,3,233
131,1,110.0,2,3,2,232
83,1,235.62,3,3,3,333
190,1,92.9,1,3,2,132
201,1,569.0,1,3,3,133
102,1,229.9,2,3,3,233
31,1,23.99,3,3,1,331
122,1,28.0,2,3,1,231
82,1,149.97,3,3,3,333
169,1,129.8,1,3,3,133
20,1,40.68,3,3,1,331
103,1,120.0,2,3,2,232
151,2,439.9,2,3,3,233
106,1,18.9,2,3,1,231
154,1,38.0,2,3,1,231
107,1,599.0,2,3,3,233
151,1,579.0,2,3,3,233
7,1,56.9,3,3,1,331
161,1,122.0,2,3,2,232
121,1,399.0,2,3,3,233
203,1,27.99,1,3,1,131
79,1,25.0,3,3,1,331
226,1,109.9,1,3,2,132
167,1,89.9,1,3,2,132
174,1,276.0,1,3,3,133
201,1,19.9,1,3,1,131
111,1,119.9,2,3,2,232
208,1,113.57,1,3,2,132
34,1,37.69,3,3,1,331
24,1,150.99,3,3,3,333
225,1,189.9,1,3,3,133
178,1,76.8,1,3,2,132
147,1,67.98,2,3,2,232
197,1,99.9,1,3,2,132
210,2,348.79,1,3,3,133
110,1,28.0,2,3,1,231
167,1,79.9,1,3,2,132
220,1,54.4,1,3,1,131
185,1,261.0,1,3,3,133
160,1,72.5,2,3,2,232
195,1,180.0,1,3,3,133
168,1,144.99,1,3,3,133
64,1,29.9,3,3,1,331
182,1,39.99,1,3,1,131
33,1,148.0,3,3,3,333
236,1,88.53,1,3,2,132
173,1,45.98,1,3,1,131
205,1,113.0,1,3,2,132
7,1,178.0,3,3,3,333
51,1,169.99,3,3,3,333
211,1,27.99,1,3,1,131
199,1,22.9,1,3,1,131
28,1,27.95,3,3,1,331
102,1,90.4,2,3,2,232
36,1,129.9,3,3,3,333
168,1,13.65,1,3,1,131
73,1,69.99,3,3,2,332
8,1,19.49,3,3,1,331
126,1,52.0,2,3,1,231
63,1,249.9,3,3,3,333
230,1,370.0,1,3,3,133
147,1,158.0,2,3,3,233
182,1,45.78,1,3,1,131
118,1,131.75,2,3,3,233
77,1,122.0,3,3,2,332
164,1,279.85,1,3,3,133
18,1,170.0,3,3,3,333
183,1,129.46,1,3,3,133
72,1,78.0,3,3,2,332
209,1,92.0,1,3,2,132
188,1,109.9,1,3,2,132
45,1,9.5,3,3,1,331
200,1,39.9,1,3,1,131
87,1,199.9,2,3,3,233
183,1,29.99,1,3,1,131
150,1,59.49,2,3,2,232
143,1,99.0,2,3,2,232
120,1,220.0,2,3,3,233
236,1,107.0,1,3,2,132
20,1,39.9,3,3,1,331
206,1,50.0,1,3,1,131
119,1,383.9,2,3,3,233
134,1,39.8,2,3,1,231
195,1,25.0,1,3,1,131
66,2,160.9,3,3,3,333
34,1,55.0,3,3,1,331
113,1,121.0,2,3,2,232
7,1,39.9,3,3,1,331
42,1,49.9,3,3,1,331
100,1,149.9,2,3,3,233
6,1,99.0,3,3,2,332
124,1,119.48,2,3,2,232
69,1,42.0,3,3,1,331
26,1,89.99,3,3,2,332
27,1,44.9,3,3,1,331
171,1,188.0,1,3,3,133
121,1,17.5,2,3,1,231
205,1,92.0,1,3,2,132
120,1,52.5,2,3,1,231
38,1,64.6,3,3,2,332
223,2,114.0,1,3,2,132
233,1,59.99,1,3,2,132
89,1,53.0,2,3,1,231
107,1,96.0,2,3,2,232
115,1,59.9,2,3,2,232
113,1,84.9,2,3,2,232
124,1,144.0,2,3,3,233
222,1,22.8,1,3,1,131
86,1,120.0,2,3,2,232
160,1,58.99,2,3,2,232
53,1,92.49,3,3,2,332
75,1,22.7,3,3,1,331
41,1,101.0,3,3,2,332
218,1,69.9,1,3,2,132
18,1,75.0,3,3,2,332
94,1,364.0,2,3,3,233
133,1,119.0,2,3,2,232
235,1,89.0,1,3,2,132
157,1,1299.0,2,3,3,233
207,1,378.0,1,3,3,133
157,1,115.99,2,3,2,232
49,1,160.0,3,3,3,333
140,1,139.9,2,3,3,233
48,1,979.0,3,3,3,333
16,1,109.9,3,3,2,332
174,1,389.0,1,3,3,133
129,1,219.0,2,3,3,233
192,1,30.5,1,3,1,131
206,1,149.0,1,3,3,133
94,1,16.9,2,3,1,231
202,1,110.99,1,3,2,132
171,1,140.5,1,3,3,133
230,1,238.0,1,3,3,133
198,1,149.7,1,3,3,133
145,1,89.7,2,3,2,232
210,1,50.0,1,3,1,131
238,1,14.6,1,3,1,131
101,1,99.99,2,3,2,232
16,1,13.99,3,3,1,331
18,1,159.0,3,3,3,333
179,1,239.99,1,3,3,133
163,1,79.59,2,3,2,232
143,1,27.99,2,3,1,231
174,1,325.0,1,3,3,133
79,1,139.77,3,3,3,333
67,1,55.99,3,3,1,331
131,1,34.23,2,3,1,231
187,1,119.9,1,3,2,132
71,2,75.0,3,3,2,332
204,1,19.9,1,3,1,131
84,1,99.99,2,3,2,232
13,1,44.99,3,3,1,331
97,1,89.63,2,3,2,232
235,1,69.9,1,3,2,132
41,1,229.8,3,3,3,333
75,1,12.47,3,3,1,331
20,1,199.0,3,3,3,333
159,1,99.9,2,3,2,232
197,1,618.0,1,3,3,133
56,1,117.0,3,3,2,332
42,1,59.0,3,3,2,332
200,1,179.49,1,3,3,133
208,1,169.9,1,3,3,133
65,1,109.99,3,3,2,332
230,1,24.9,1,3,1,131
163,1,89.66,2,3,2,232
147,1,198.0,2,3,3,233
139,1,138.0,2,3,3,233
127,1,107.8,2,3,2,232
159,1,159.77,2,3,3,233
191,1,24.0,1,3,1,131
182,1,88.89,1,3,2,132
225,1,627.71,1,3,3,133
27,1,42.9,3,3,1,331
173,1,79.0,1,3,2,132
157,1,89.9,2,3,2,232
9,1,44.57,3,3,1,331
95,1,339.9,2,3,3,233
92,1,59.2,2,3,2,232
10,1,81.9,3,3,2,332
32,1,59.9,3,3,2,332
127,1,44.99,2,3,1,231
151,1,37.9,2,3,1,231
104,1,178.0,2,3,3,233
150,1,69.9,2,3,2,232
179,1,69.9,1,3,2,132
168,1,110.4,1,3,2,132
95,1,250.0,2,3,3,233
154,1,198.0,2,3,3,233
197,1,399.93,1,3,3,133
220,1,53.0,1,3,1,131
163,1,81.9,2,3,2,232
61,1,159.9,3,3,3,333
55,1,60.8,3,3,2,332
223,1,49.99,1,3,1,131
26,1,59.9,3,3,2,332
89,1,42.99,2,3,1,231
16,1,48.9,3,3,1,331
111,1,99.9,2,3,2,232
130,1,29.99,2,3,1,231
89,1,110.0,2,3,2,232
196,1,17.0,1,3,1,131
194,1,149.9,1,3,3,133
37,1,93.99,3,3,2,332
40,1,127.9,3,3,3,333
175,1,195.99,1,3,3,133
223,1,137.8,1,3,3,133
9,1,25.54,3,3,1,331
138,1,67.9,2,3,2,232
190,1,99.0,1,3,2,132
14,1,18.89,3,3,1,331
114,1,10.22,2,3,1,231
83,1,403.1,3,3,3,333
120,1,37.99,2,3,1,231
84,1,28.0,2,3,1,231
23,1,69.9,3,3,2,332
195,1,49.99,1,3,1,131
224,1,129.99,1,3,3,133
224,1,48.3,1,3,1,131
201,1,8.0,1,3,1,131
209,1,22.0,1,3,1,131
138,1,169.99,2,3,3,233
22,1,49.0,3,3,1,331
26,1,49.0,3,3,1,331
23,2,273.8,3,3,3,333
114,1,330.0,2,3,3,233
112,1,29.9,2,3,1,231
147,1,64.99,2,3,2,232
17,1,109.0,3,3,2,332
22,1,124.9,3,3,2,332
153,1,86.9,2,3,2,232
184,1,53.9,1,3,1,131
150,1,32.89,2,3,1,231
166,1,148.0,1,3,3,133
3,1,1240.0,3,3,3,333
202,1,149.0,1,3,3,133
224,1,259.94,1,3,3,133
21,1,35.0,3,3,1,331
211,1,99.99,1,3,2,132
228,2,480.4,1,3,3,133
70,1,24.9,3,3,1,331
148,1,168.0,2,3,3,233
149,1,289.9,2,3,3,233
7,1,79.99,3,3,2,332
86,1,98.0,2,3,2,232
5,1,124.99,3,3,2,332
3,1,27.9,3,3,1,331
111,1,58.67,2,3,2,232
167,1,299.9,1,3,3,133
11,1,99.9,3,3,2,332
28,1,29.0,3,3,1,331
182,1,35.9,1,3,1,131
41,1,29.99,3,3,1,331
27,1,49.9,3,3,1,331
147,1,89.99,2,3,2,232
163,1,179.49,2,3,3,233
162,1,124.9,2,3,2,232
109,1,35.9,2,3,1,231
163,1,169.9,2,3,3,233
153,1,45.0,2,3,1,231
64,1,159.99,3,3,3,333
96,1,79.9,2,3,2,232
211,1,169.9,1,3,3,133
142,1,84.99,2,3,2,232
34,1,28.9,3,3,1,331
75,1,98.9,3,3,2,332
187,1,58.23,1,3,2,132
162,1,42.0,2,3,1,231
60,1,67.9,3,3,2,332
28,1,99.0,3,3,2,332
197,1,35.99,1,3,1,131
134,1,149.99,2,3,3,233
56,1,70.0,3,3,2,332
218,1,370.2,1,3,3,133
10,1,105.0,3,3,2,332
8,1,84.99,3,3,2,332
150,1,39.0,2,3,1,231
150,1,89.18,2,3,2,232
35,1,19.99,3,3,1,331
90,1,609.0,2,3,3,233
119,1,235.2,2,3,3,233
116,1,109.9,2,3,2,232
31,1,219.9,3,3,3,333
103,1,29.6,2,3,1,231
110,1,56.9,2,3,1,231
223,1,41.99,1,3,1,131
98,1,383.5,2,3,3,233
205,1,12.0,1,3,1,131
141,1,56.99,2,3,1,231
145,1,74.9,2,3,2,232
196,1,69.99,1,3,2,132
180,1,29.0,1,3,1,131
216,1,119.99,1,3,2,132
134,1,24.4,2,3,1,231
230,1,49.99,1,3,1,131
113,1,29.99,2,3,1,231
63,1,91.9,3,3,2,332
10,1,139.99,3,3,3,333
45,2,200.0,3,3,3,333
230,1,48.0,1,3,1,131
59,1,69.9,3,3,2,332
60,1,110.89,3,3,2,332
17,1,34.99,3,3,1,331
46,1,205.09,3,3,3,333
43,1,18.49,3,3,1,331
134,1,48.9,2,3,1,231
219,1,179.38,1,3,3,133
23,1,210.0,3,3,3,333
145,1,162.0,2,3,3,233
190,1,54.86,1,3,1,131
234,1,18.9,1,3,1,131
74,1,137.28,3,3,3,333
215,1,119.9,1,3,2,132
43,1,17.9,3,3,1,331
239,1,24.5,1,3,1,131
25,1,63.9,3,3,2,332
14,1,105.0,3,3,2,332
128,1,259.9,2,3,3,233
41,1,48.9,3,3,1,331
199,1,229.9,1,3,3,133
106,1,13.69,2,3,1,231
67,1,49.9,3,3,1,331
23,1,44.9,3,3,1,331
29,1,729.08,3,3,3,333
18,1,17.49,3,3,1,331
103,1,84.9,2,3,2,232
109,1,299.9,2,3,3,233
181,1,89.99,1,3,2,132
209,1,29.98,1,3,1,131
140,1,114.0,2,3,2,232
228,1,39.9,1,3,1,131
214,1,48.9,1,3,1,131
71,1,89.9,3,3,2,332
155,1,24.99,2,3,1,231
59,1,229.99,3,3,3,333
195,1,47.49,1,3,1,131
170,1,120.0,1,3,2,132
128,2,279.88,2,3,3,233
24,1,478.04,3,3,3,333
81,1,129.0,3,3,3,333
76,1,89.99,3,3,2,332
82,1,115.9,3,3,2,332
87,1,34.89,2,3,1,231
22,1,358.15999999999997,3,3,3,333
221,1,106.94,1,3,2,132
162,1,15.0,2,3,1,231
90,1,79.9,2,3,2,232
23,1,78.8,3,3,2,332
169,1,47.49,1,3,1,131
160,1,78.0,2,3,2,232
57,1,29.0,3,3,1,331
141,1,102.0,2,3,2,232
11,1,177.9,3,3,3,333
99,1,79.9,2,3,2,232
34,1,59.0,3,3,2,332
42,1,37.99,3,3,1,331
84,1,103.5,2,3,2,232
143,1,34.9,2,3,1,231
107,1,89.0,2,3,2,232
21,1,79.0,3,3,2,332
210,1,57.39,1,3,1,131
182,1,99.99,1,3,2,132
155,1,836.99,2,3,3,233
209,1,92.9,1,3,2,132
42,1,326.0,3,3,3,333
144,1,31.71,2,3,1,231
107,1,79.99,2,3,2,232
33,1,27.9,3,3,1,331
69,1,39.9,3,3,1,331
52,1,28.99,3,3,1,331
23,1,210.0,3,3,3,333
119,1,79.98,2,3,2,232
114,1,440.0,2,3,3,233
134,1,59.98,2,3,2,232
38,1,49.9,3,3,1,331
124,1,239.8,2,3,3,233
64,1,300.0,3,3,3,333
49,1,84.9,3,3,2,332
117,1,35.9,2,3,1,231
31,1,119.9,3,3,2,332
12,1,33.8,3,3,1,331
74,1,179.9,3,3,3,333
28,1,299.0,3,3,3,333
89,1,63.99,2,3,2,232
5,1,47.83,3,3,1,331
20,1,64.9,3,3,2,332
208,1,110.8,1,3,2,132
29,1,137.0,3,3,3,333
57,1,249.9,3,3,3,333
212,1,61.0,1,3,2,132
179,1,118.0,1,3,2,132
129,1,129.0,2,3,3,233
133,1,110.0,2,3,2,232
183,1,500.0,1,3,3,133
142,1,69.9,2,3,2,232
141,1,79.99,2,3,2,232
41,1,120.0,3,3,2,332
156,1,112.0,2,3,2,232
236,1,38.99,1,3,1,131
48,1,330.0,3,3,3,333
232,1,129.0,1,3,3,133
114,1,49.9,2,3,1,231
86,1,199.99,2,3,3,233
16,1,39.0,3,3,1,331
146,1,18.75,2,3,1,231
128,1,129.9,2,3,3,233
234,1,76.8,1,3,2,132
215,1,179.0,1,3,3,133
56,1,954.0,3,3,3,333
194,1,104.99,1,3,2,132
18,1,59.5,3,3,2,332
169,1,194.9,1,3,3,133
63,1,119.99,3,3,2,332
220,1,165.9,1,3,3,133
232,1,159.9,1,3,3,133
227,1,56.99,1,3,1,131
182,1,142.8,1,3,3,133
64,1,84.5,3,3,2,332
194,1,105.99000000000001,1,3,2,132
116,1,418.0,2,3,3,233
104,1,89.99,2,3,2,232
12,1,20.9,3,3,1,331
27,1,65.9,3,3,2,332
208,1,169.0,1,3,3,133
42,1,126.0,3,3,2,332
62,1,63.5,3,3,2,332
203,1,159.9,1,3,3,133
105,1,61.2,2,3,2,232
207,1,19.9,1,3,1,131
194,1,122.99,1,3,2,132
222,1,229.04,1,3,3,133
210,1,10.99,1,3,1,131
232,1,49.9,1,3,1,131
105,1,99.0,2,3,2,232
179,1,49.9,1,3,1,131
42,1,39.9,3,3,1,331
145,1,27.9,2,3,1,231
237,1,389.9,1,3,3,133
229,1,165.0,1,3,3,133
27,1,35.0,3,3,1,331
92,1,149.97,2,3,3,233
82,1,499.9,3,3,3,333
170,1,149.9,1,3,3,133
89,1,226.99,2,3,3,233
208,1,24.9,1,3,1,131
131,1,579.0,2,3,3,233
82,1,49.8,3,3,1,331
172,1,126.12,1,3,2,132
176,1,19.9,1,3,1,131
15,1,129.99,3,3,3,333
232,1,214.0,1,3,3,133
45,1,69.99,3,3,2,332
139,1,59.9,2,3,2,232
192,1,69.9,1,3,2,132
189,1,18.9,1,3,1,131
29,1,659.99,3,3,3,333
200,1,144.99,1,3,3,133
36,1,39.9,3,3,1,331
177,1,53.9,1,3,1,131
203,1,179.0,1,3,3,133
189,1,24.9,1,3,1,131
98,1,79.2,2,3,2,232
190,1,424.0,1,3,3,133
144,1,173.9,2,3,3,233
173,1,159.0,1,3,3,133
145,1,42.9,2,3,1,231
178,1,215.0,1,3,3,133
88,1,64.14,2,3,2,232
144,1,169.8,2,3,3,233
164,2,29.89,1,3,1,131
23,1,300.0,3,3,3,333
62,1,336.0,3,3,3,333
119,1,139.0,2,3,3,233
23,1,27.9,3,3,1,331
147,1,219.9,2,3,3,233
209,1,77.99,1,3,2,132
113,1,899.0,2,3,3,233
8,1,53.0,3,3,1,331
237,1,37.5,1,3,1,131
11,1,244.0,3,3,3,333
68,1,56.9,3,3,1,331
125,1,236.9,2,3,3,233
43,1,19.9,3,3,1,331
161,1,29.0,2,3,1,231
164,1,21.27,1,3,1,131
22,1,88.83,3,3,2,332
23,1,1102.63,3,3,3,333
193,2,279.98,1,3,3,133
194,1,119.9,1,3,2,132
75,1,49.0,3,3,1,331
28,1,49.91,3,3,1,331
64,1,184.9,3,3,3,333
148,1,19.49,2,3,1,231
162,1,94.89,2,3,2,232
93,1,70.99,2,3,2,232
134,1,53.9,2,3,1,231
52,1,299.99,3,3,3,333
163,1,27.99,2,3,1,231
210,1,56.99,1,3,1,131
215,1,149.0,1,3,3,133
24,1,65.0,3,3,2,332
168,1,27.98,1,3,1,131
222,1,99.9,1,3,2,132
166,1,34.99,1,3,1,131
71,1,163.0,3,3,3,333
140,1,58.99,2,3,2,232
34,1,89.9,3,3,2,332
228,1,14.99,1,3,1,131
191,1,46.96,1,3,1,131
121,1,57.49,2,3,1,231
116,1,388.9,2,3,3,233
194,1,29.98,1,3,1,131
105,1,100.0,2,3,2,232
132,1,120.0,2,3,2,232
95,1,154.9,2,3,3,233
43,1,36.0,3,3,1,331
85,1,220.64,2,3,3,233
76,1,27.0,3,3,1,331
33,1,196.8,3,3,3,333
211,1,89.49,1,3,2,132
180,1,35.9,1,3,1,131
197,1,105.9,1,3,2,132
198,1,109.9,1,3,2,132
41,1,59.9,3,3,2,332
124,1,799.9,2,3,3,233
171,1,69.9,1,3,2,132
144,1,99.98,2,3,2,232
209,1,19.9,1,3,1,131
159,1,64.9,2,3,2,232
214,1,268.0,1,3,3,133
190,1,149.9,1,3,3,133
218,1,248.99,1,3,3,133
178,1,74.99,1,3,2,132
76,1,80.0,3,3,2,332
79,1,89.9,3,3,2,332
6,1,179.9,3,3,3,333
14,1,101.0,3,3,2,332
107,1,858.9,2,3,3,233
91,1,139.99,2,3,3,233
144,1,30.9,2,3,1,231
82,1,138.0,3,3,3,333
191,1,45.0,1,3,1,131
31,1,162.9,3,3,3,333
211,1,39.9,1,3,1,131
229,1,29.1,1,3,1,131
11,1,358.0,3,3,3,333
175,1,209.9,1,3,3,133
181,1,78.9,1,3,2,132
176,1,229.99,1,3,3,133
69,1,340.99,3,3,3,333
151,1,10.49,2,3,1,231
222,1,149.9,1,3,3,133
123,1,119.98,2,3,2,232
174,1,61.5,1,3,2,132
144,1,102.0,2,3,2,232
221,1,114.69999999999999,1,3,2,132
23,1,98.0,3,3,2,332
42,1,49.0,3,3,1,331
141,1,330.0,2,3,3,233
130,1,105.0,2,3,2,232
21,1,69.9,3,3,2,332
105,1,165.9,2,3,3,233
78,1,97.9,3,3,2,332
212,1,36.99,1,3,1,131
2,3,62.980000000000004,3,3,2,332
56,1,54.9,3,3,1,331
117,1,136.89,2,3,3,233
122,1,21.9,2,3,1,231
200,1,47.49,1,3,1,131
109,1,179.0,2,3,3,233
70,1,49.98,3,3,1,331
103,1,99.99,2,3,2,232
143,1,411.9,2,3,3,233
104,1,174.99,2,3,3,233
25,1,129.9,3,3,3,333
133,1,34.9,2,3,1,231
27,1,49.0,3,3,1,331
147,1,59.89,2,3,2,232
10,1,36.0,3,3,1,331
54,1,249.89000000000001,3,3,3,333
103,1,330.0,2,3,3,233
114,1,35.76,2,3,1,231
8,1,114.0,3,3,2,332
15,1,429.99,3,3,3,333
24,1,2090.0,3,3,3,333
118,1,89.9,2,3,2,232
207,1,180.0,1,3,3,133
215,1,44.9,1,3,1,131
155,1,58.9,2,3,2,232
143,1,195.0,2,3,3,233
222,1,49.9,1,3,1,131
122,1,19.99,2,3,1,231
77,1,89.99,3,3,2,332
50,1,69.0,3,3,2,332
78,1,169.8,3,3,3,333
163,1,108.99,2,3,2,232
54,1,24.9,3,3,1,331
119,1,129.0,2,3,3,233
159,1,115.0,2,3,2,232
34,1,159.9,3,3,3,333
217,1,23.0,1,3,1,131
86,1,229.0,2,3,3,233
25,1,79.9,3,3,2,332
94,1,209.99,2,3,3,233
164,1,149.9,1,3,3,133
113,1,199.0,2,3,3,233
84,1,26.9,2,3,1,231
210,1,135.0,1,3,3,133
84,1,60.0,2,3,2,232
173,1,1599.0,1,3,3,133
177,1,176.0,1,3,3,133
82,1,122.0,3,3,2,332
184,1,99.9,1,3,2,132
199,1,207.0,1,3,3,133
73,1,26.9,3,3,1,331
